2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'Name' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 179
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'ID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 180
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'Position' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 181
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'Department' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 182
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 184
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 178
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'Name' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 179
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'ID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 180
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'Position' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 181
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'Department' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 182
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 184
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 178
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'Name' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 179
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'ID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 180
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'Position' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 181
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'Department' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 182
2020-02-04 8:57:38 - PHP Warning:  Illegal string offset 'adminID' in C:\xampp\htdocs\upload\admin\controller\design\translation.php on line 184
